Segment_ID,Is_Weekend,3_Hr_Intvl,Season,Traffic_Volume,StreetWidth_z,StreetWidth,UnitsRes_Prop,NumFloors,SubwayProximity,LandUse_t1,LandUse_t2,LandUse_t3,LandUse_t4,LandUse_t5,BoroCode
132595,True,15,Autumn,456.88,1.0722447906165955,56.0,0.8264205682272909,2.37117903930131,0.0510875792878001,0.7641921397379913,0.1222707423580786,0.0262008733624454,0.0524017467248908,0.0349344978165938,Bronx
132595,True,18,Autumn,464.04,1.0722447906165955,56.0,0.8264205682272909,2.37117903930131,0.0510875792878001,0.7641921397379913,0.1222707423580786,0.0262008733624454,0.0524017467248908,0.0349344978165938,Bronx
132595,True,21,Autumn,449.04,1.0722447906165955,56.0,0.8264205682272909,2.37117903930131,0.0510875792878001,0.7641921397379913,0.1222707423580786,0.0262008733624454,0.0524017467248908,0.0349344978165938,Bronx
132595,True,24,Autumn,362.38,1.0722447906165955,56.0,0.8264205682272909,2.37117903930131,0.0510875792878001,0.7641921397379913,0.1222707423580786,0.0262008733624454,0.0524017467248908,0.0349344978165938,Bronx
81384,False,3,Autumn,100.0,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,False,6,Autumn,130.13,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,False,9,Autumn,646.2,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,False,12,Autumn,530.27,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,False,15,Autumn,579.73,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,False,18,Autumn,760.6,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,False,21,Autumn,551.33,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,False,24,Autumn,291.33,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,True,3,Autumn,147.0,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,True,6,Autumn,96.42,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,True,9,Autumn,200.33,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,True,12,Autumn,370.5,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,True,15,Autumn,498.75,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,True,18,Autumn,638.58,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,True,21,Autumn,622.42,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
81384,True,24,Autumn,282.75,0.9184442512272568,54.0,0.7123209659730233,3.875,0.0512156290970051,0.59375,0.125,0.125,0.03125,0.125,Bronx
86554,False,3,Autumn,191.87,1.379845869395276,60.0,0.9164404570201674,2.032544378698225,0.0525578871107512,0.8609467455621301,0.0562130177514792,0.029585798816568,0.029585798816568,0.0236686390532544,Bronx
86554,False,6,Autumn,295.8,1.379845869395276,60.0,0.9164404570201674,2.032544378698225,0.0525578871107512,0.8609467455621301,0.0562130177514792,0.029585798816568,0.029585798816568,0.0236686390532544,Bronx
86554,False,9,Autumn,1080.6,1.379845869395276,60.0,0.9164404570201674,2.032544378698225,0.0525578871107512,0.8609467455621301,0.0562130177514792,0.029585798816568,0.029585798816568,0.0236686390532544,Bronx
86554,False,12,Autumn,1026.6,1.379845869395276,60.0,0.9164404570201674,2.032544378698225,0.0525578871107512,0.8609467455621301,0.0562130177514792,0.029585798816568,0.029585798816568,0.0236686390532544,Bronx
86554,False,15,Autumn,1276.4,1.379845869395276,60.0,0.9164404570201674,2.032544378698225,0.0525578871107512,0.8609467455621301,0.0562130177514792,0.029585798816568,0.029585798816568,0.0236686390532544,Bronx
86554,False,18,Autumn,1297.07,1.379845869395276,60.0,0.9164404570201674,2.032544378698225,0.0525578871107512,0.8609467455621301,0.0562130177514792,0.029585798816568,0.029585798816568,0.0236686390532544,Bronx
86554,False,21,Autumn,1006.73,1.379845869395276,60.0,0.9164404570201674,2.032544378698225,0.0525578871107512,0.8609467455621301,0.0562130177514792,0.029585798816568,0.029585798816568,0.0236686390532544,Bronx
